filename,ground_truth,default_output,default_cer,has_diacritics
crop_001051.jpg,"pasăre lucru, piele de pasăre, apă, amidon","PASARE IUCRU, PIELE DE PASARE, ADJ, AM",21.43,True
crop_001053.jpg,"Ingrediente: piept de pui 54%, carne de","INGREDIENTE: PIEPT DE PUI 54%, CARNE BE",2.56,False
crop_001089.jpg,"E330, antioxidanți: E306, E304 (i): aroma], stafide 7%,","E330, AMTIOXIDANTI: E306, E304 (D): AR",36.36,True
crop_001090.jpg,"floarea-soarelui, rapita), emulsifiant: E471, acidifant:","FLOARAS-SORALLI, FAPLIA), EMALAILANT:",50.0,False
crop_001091.jpg,"lichide], uleiuri si grasimi vegetale rafinate [(palmier,","UCHIDEJ, UALURI AI GRABIMI VEGETALE RAFINATE",33.33,False
crop_001092.jpg,"aroma, aroma (con?ine LAPTE), coloranti: E150a,  E101; OU","AROMA, AROMA (CONPINE LAPTE), COLARANTI:",33.33,False
crop_001093.jpg,"integral, LAPTE praf degresat, agent gelatinizant: E401,","INTAGRAL, LAPTE PRAP AGREASI, AGENT GALATIN",35.71,False
crop_001094.jpg,"apa, umplutura crema 24% [amidon modificat, LAPTE pra","APA, UMPULTURA CREMA 24% (AMIDAN MEDIFICAT,",28.3,False
crop_001110.jpg,Ingrediente: Pulpe pui inferioare cu os si piele.,INGREDIENTS: PULPS PUL INPERIGARE CU OS SI PIBLE.,12.24,False
crop_001158.jpg,"sare, cheag. Gr/SU: min. 30%. Conține: Lapte. Origine lapte: România.","SARE, CHEAG, GR/50: MIN. 30%: COMPINE: LAP",47.83,True
crop_001159.jpg,"Ingrediente: Lapte de vacă pasteurizat, culturi lactice selecționate,","INGREDIENTE: LAPTE DE VACI PASTEORIZAT,",46.38,True
crop_001161.jpg,"antioxidant (eritorbat de sodiu), conservant (nitrit de sodiu). Produs vidat,","ANTIONDANT (ERITORBAT DE SODIU), CONSERVANT (M",42.86,False
crop_001162.jpg,"gumă de xantan), pontețiator de aromă (monoglutamat de sodiu),","GUMA DE XANTAN), POTENITATOR DE AROMA (MOM",40.32,True
crop_001163.jpg,"amidon modificat, proteină animală, arome, agenți gelatinizanți (caragenan,","AMIDON MODIFICAT, PROTEINA ANIMALA, AROME,",46.67,True
crop_001164.jpg,"potasiu, acetat de potasiu, citriți de sodiu), stabilizatori (difosfați, trifosfați),","POTASIL, ACETAT DE POTASIL, DITRAXIDE S",60.0,True
crop_001165.jpg,"Ingrediente: pulpă de porc cu slănină și șorici, apă, sare, acidifianți (lactat de","INGREDIENTE: PULPA PORO ON SDENIMA SI SORD,",60.98,True
crop_001169.jpg,"nitrit de sodiu), colorant de suprafață (anatto). Ambalat în vid.","UNVOICE SOLD, COLORANT DE SUBMABA (AMATO), AMBAL",44.62,True
crop_001170.jpg,"naturale, agent de îngroșare (gumă de xantan), conservant","DATURATE, ARIM DE INFORATE (QUMA DE KAMAN), CON",40.35,True
crop_001171.jpg,"(lactat de sodiu), antioxidant (eritorbat de sodiu), arome","(ARTAT DE QUID), AMTOXDANT (EXDOTAL DE SODU",41.38,False
crop_001172.jpg,"stabilizatori (difosfați, trifosfați, polifosfați), agent de întărire","SADILIZATION U.03AU, UNINSAY, POLIFOSATU,",62.32,True
crop_001173.jpg,"Ingrediente: piept de pui dezosat, apă, sare, amidon,","INCLUDIENCE, DE DE NOT REGEAT, ADA, SARE, AMOUNT,",41.51,True
crop_001182.jpg,"pudră, acidifiant (acid citric).","PUDRA, ACIDILIANT (ACID CITRIC).",6.25,True
crop_001183.jpg,"colorant (extract de ardei roșu), fructoză, ardei cayenne","COLORANT (EXTRACT DE ARDEI ROSU), FRUCTOZA, AR",22.81,True
crop_001184.jpg,"pudră, usturoi pudră, paprica dulce afumată pudră,","PUORA, USTUROI PUDRA, PAPRICA DULCE",36.0,True
crop_001185.jpg,"citric)], zahăr, sare, paprica pudră (0,5%), arome, ceapă","DINICI), ZAHAR, SARE, PAPRICA PUDRA (",45.61,True
crop_001186.jpg,"rozmarin, acid ascorbic, extract bogat în tocoferol, acid","REEMARIN, ACID ASCORDIC, EXTRACT BOGAT IN TOC",28.07,True
crop_001187.jpg,"soarelui, în proporții variabile; antioxidanți (extracte de","SCARELAN, IN PROPORTI VARIABILE; ANTAXID",42.37,True
crop_001188.jpg,"Ingrediente: cartofi, uleiuri vegetale [rapiță, floarea","INGREDIENTS: CARTOF, UELURI VEGETALE [RAPIT",27.27,True
crop_001192.jpg,"RO - Mazăre verde foarte fină - Ingrediente: Mazăre, apă, sare,",RO-MAZARE VERDE FORTE FINA - INGREDIENTE:MA,34.92,True
crop_001194.jpg,"zer praf, amidon din porumb, aromă de vanilie, colorant (beta-caroten). Poate conține","ZER PRAL, AMIDON DIN PORUNP, AROMA DE V",58.82,True
crop_001195.jpg,"sau praf, agenți de îngroșare (amidon modificat din porumb, caragenan), permeat de",SALIPAT AGENTI DE INGROGARE (AMIDON MOODIFICATION,50.0,True
crop_001196.jpg,"Ingrediente: lapte degresat pasteurizat, zahăr, smântână, lapte degresat concentrat","INGRECIENTS: LAPTE DEGREAT PASTERIZAT, ZAH",51.81,True
crop_001206.jpg,acid malic; antioxidant: acid ascorbic; aroma,ACID MALIC; ANTIOXIDANT: ACID ASCORDIC; AR,8.89,False
crop_001207.jpg,"fructoză-glucoză, agent de reglare aciditate:","FRUCTOZA-GLUCOZA, AGENT DE REGLARE ADDITATE:",8.89,True
crop_001209.jpg,"Ingrediente: apă, suc de merișoare din","INGREDIENTS: APA, SUC DE MERISOARE DIN",7.89,True
crop_001213.jpg,Poate conține urme de arahide si gluten.,POATE CONLINE UME DE ARAHIDE SI GLUTEN.,5.0,True
crop_001223.jpg,cafeină: 24 mg/100 ml).,CALENA: 24 MG/100 M).,17.39,True
crop_001225.jpg,sodiu.Conținut ridicat de cafeină .Nu se recomandă pentru,SODU COMINUT ROLOAI DE CATENIA NU SE RECOMAND,38.6,True
crop_001226.jpg,"caragenan), corector de aciditate (acid lactic), bicarbonat de","CARDENAN), CORRECTOR DE ADDILATE (ACID LACTS), B",32.26,False
crop_001227.jpg,"0,01% aromă de cafea, stabilizator (amidon modificat,","QTY, AROMA DE CAFEA, SDABIIZATOR (AMIDON",35.85,True
crop_001228.jpg,"extract de cafea 0,8%, sirop de zahăr invertit, praf de cacao","ENTACT DE CARIES 08%, SHOP DE ZALAR INVERTI, PRAY DE",29.51,True
crop_001229.jpg,"RO: Ingrediente: lapte pasteurizat parțial degresat, zahăr,",NO INDEPEDIENTE: LAME PASTERIZAT PARTRI DEGRES,37.29,True
crop_001237.jpg,"Ingrediente: Seminte de floarea soarelui, sare, faina.","INGREDIENTS: SEMINTE DE ROAREA SOARELUI, SARE,",18.52,False
crop_001265.jpg,"cheag, sare, culturi lactice, clorură de calciu","CHEAG, SARE, CULTURI LACTICE, CORURA DE CALCLU",6.38,True
crop_001267.jpg,"MODIFICAT DIN PORUMB, GHIMBIR, USTUROI PROASPĂT.","MODIFICAT DIN PORUMB, GHIMBIR, USTURI PROAS",10.42,True
crop_001268.jpg,"OȚET DE MERE, SUC DE STRUGURI CONCENTRAT, AMIDON","DIET DE MERE, SUC DE STRUGURI CONCENTRI, AMIDON",8.33,True
crop_001269.jpg,"UE (APĂ, BOABE DE SOIA, GRÂU (GLUTEN), SARE), ZAHĂR,","UE (APA, BOABE DESOLA, GRAU (GLUTEN),",34.62,True
crop_001270.jpg,INGREDIENTE: SOS DE SOIA FERMENTAT NATURAL ORIGINE NON,INGREDIENTE: SOS DE SODA FERMENTAT NATURAL ORIGINE NON,1.85,False
crop_001272.jpg,urme de lapte și ouă.,URME DE LAPTE $1 OUD.,14.29,True
crop_001273.jpg,"Ingrediente: sare (max. 39%), potențiator de aromă (glutamat","INVERSLIANTE S ARE (MAX) 39%, POTENIAUR DE AR",41.67,True
crop_001285.jpg,"hidrogenată, făină de soia, sare. Alergeni: Acest produs conține arahide și","INDEPONDAIL, FINAL OR SUIA, ARE JUMASAN POSE,",69.33,True
crop_001286.jpg,">(ROM) Ingrediente: Făină de porumb, arahide (21%), grăsime vegetală","PERON INDRECIENTE, FINDE OF FORMAL RANDER (RYA",58.82,True
crop_001318.jpg,"citric), condimente, conservanți (sorbat de potasiu, benzoat","COME, COMMENTS, COMEYANTI (SANDAT DE POTAS",48.33,True
crop_001319.jpg,"modificat din porumb, sare, oțet din alcool, acidifiant (acid","MOCHING ATM BRYUNB, SATE, DIAT DIN ALCON",59.02,True
crop_001320.jpg,"Ingrediente: piure de roșii (63%), apă, zahăr, amidon","INGRECIENTIC, DURR DE ROLL(G3%), ADB, Z",49.06,True
crop_001323.jpg,Poate conține urme de GLUTEN.,ROATE CONLINE UTME DE GLUTEN.,10.34,True
crop_001324.jpg,"Ingrediente: făină de porumb (68%), ulei de floarea-soarelui (20%), amidon din","INVOODIENCE SILES ARE PROUNDING (6"" (6), LIFE ARE FOR FACE",69.23,True
crop_001327.jpg,"LAPTE praf degresat, drojdie, condimente, extracte de condimente.","LAPTE,PAL REGINAL, MOBILE, COMBIMETO, EX",58.46,False
crop_001328.jpg,"ceapă, emulsifiant (mono- și digliceride ale acizilor grași), usturoi pudră, extract de drojdie,",REQUIREDIAL AMOUNT RESIDE(EXCEDTE ON FOLLOWS) (EX,80.21,True
crop_001329.jpg,"naturală (conține GRÂU), ZER dulce praf, sare, CAȘCAVAL pudră (0,9%), zahăr, făină de","AMOUNTIONLINE GRAD, ZER CHICK AT COME, CASGAWAL",68.24,True
crop_001330.jpg,"Ingrediente: făină de porumb (65%), ulei de floarea-soarelui (19%), amidon din porumb, aromă","MYPLEEMENT BALES ARE PROHANT 18"" NO. MAKE ARE ARE ARE AREMENT 18",76.09,True
crop_001332.jpg,"Poate conține: SOIA, MUȘTAR.","POATE CONTIME: SOIA, MUSTAR.",10.71,True
crop_001333.jpg,"panificație, zahăr, sare, amidon modificat.","PANIFICATE, ZAHAR, SARE, AMIDON MODIFICAT.",6.98,True
crop_001334.jpg,"4,3% pastă de tomate, ulei de rapiță, drojdie de","4,3% PASTA DE TOMATE, ULEI DE RAPITA,",29.17,True
crop_001335.jpg,"12% BRÂNZĂ (MOZZARELLA cu pastă tare, EDAM),","12% BRANZA (MOZZARELLA CU PASTA TAPE, EDAM",13.64,True
crop_001336.jpg,"INGREDIENTE: făină albă 480 din GRÂU, apă,","INGREDIENTE; FAIMA ALBA 480 DIN GRAU, APA",19.05,True
crop_001343.jpg,"sodiu), conservant (nitrit de sodiu), cultură starter. Poate","SODIU), CONSERVANT (NITRITE SODIU), CULTUR",30.0,True
crop_001344.jpg,"colorant concentrat din sfeclă roșie, antioxidant (ascorbat de","COLORANT CONCENTRATING SEXIA ROSIE, ANDXIDANT (ASCORD",25.81,True
crop_001345.jpg,"Ingrediente: carne de porc, sare, dextroză, condimente,","INGREDIENTE: CAME DE PORC, SARE, DEXTROZA",29.09,True
crop_001353.jpg,conservant: nitrit de sodiu. Ambalat în atmosferă,CONSERVANT WITH BE SOLD. AMBALAT IN ATMOSTERA,24.49,True
crop_001354.jpg,"(muștar), dextroză, antioxidant: acid ascorbic;","IMUSTAN, TEXTROZA, AMTOXDANT ACD ASCORDIC,",27.66,True
crop_001355.jpg,"și digliceride ale acizilor grași; amidon din cartofi, condimente","S ADJICERIBLE ACIZLOR GRAI, ANDON DIN CATOL",46.15,True
crop_001356.jpg,esteri ai acizilor mono- și diacetiltartric cu mono-,ESERI AL AGAILOR MONO- SI ACCETITATING CU MONO-,26.92,True
crop_001357.jpg,"19% grăsime de cocos, apă, sare, emulgatori:","19% gratISIME DE COCOS, APA, SARE, EMULG",22.73,True
crop_001358.jpg,"Ingrediente: 59% carne de curcan,","INGRECIENTE: 59% CARNE DE CURCAN,",3.03,False
crop_001370.jpg,lecitina de sola).,TECITINA DE SOLA).,5.56,False
crop_001371.jpg,"ciocolata alba (zahar, unt de cacao, lapte praf, zer praf, emulgator","CHOCOLATE ALBE ( FAHAR, UNT DE CICKO, LAP",51.47,False
crop_001372.jpg,"praf, masa de cacao, zer praf, emulgator: lecitina de soia) 1%","PROF, MASA DE CACNO, ZER PRAF, EMULGATOR,",38.71,False
crop_001373.jpg,"Ingrediente: 99% Ciocolata cu lapte (Zahar, Unt de cacao, lapte","INGREDIENTS: 99% CIOCOLATE CH LAPTE ( ZALAR,",39.68,False
crop_001382.jpg,"CEARĂ DE CARNAUBA), ANTIOXIDANT (BUTILHIDROXIANISOL (BHA)), COLORANT (E133).","(CEARA DE CARNAIBA), ANTOXDANT (BUTTHOROXDA",52.63,True
crop_001383.jpg,"ÎNGROȘARE (GUMĂ ARABICĂ), EMULSIFIANT (LECITINĂ DIN SOIA), AGENT DE GLAZURARE","INGROSARE (GUMA ARABICK), EMULSFUANT (LECT",51.95,True
crop_001384.jpg,"ACESULFAM-K), BAZĂ DE GUMĂ, AROME, AGENT DE UMEZIRE (GLICEROL), AGENT DE","ADESUFAM-K), BAZA DE GIMA, AROME, AGENT",51.39,True
crop_001385.jpg,"RO INGREDIENTE: ÎNDULCITORI (XILINTOL, SORBITOL, MANITOL, ASPARTAM, SUCRALOZĂ,","DED INGREDIENTE INDUCTORI (KLITOL, SORBT",56.41,True
crop_001402.jpg,"emulsifiant: lecitine; acidifiant: acid citric, arome (LAPTE), praf de",EMULSIPANT: LECITINE; ADDIFANT: ACID DITRIC,42.86,False
crop_001403.jpg,"sodiu, difosfați; produse din ZER (LAPTE), LAPTE praf integral, sare,","SODU, DILOSTATI; PRODUSE DIN ZER (LAP",50.72,True
crop_001404.jpg,"UNT (12%), sirop de zahăr invertit, agenți de afânare: carbonați de","UNT (12%), SHOP DE ZAHAR INVERIT, AGENTI BE AGA",37.31,True
crop_001409.jpg,acid sorbic; îndulcitor: neotam. Puterea de îndulcire: 1 linguriță,ADD SORDIC; INDULCTOR: NEOTAM. PUTEREA DE,42.42,True
crop_001410.jpg,"ciclamați și zaharine; fructoză, acidifiant: acid citric; conservant","DALAMATI SI ZAHARINE, TRUCTOZA, ACIDIFANT",50.0,True
crop_001411.jpg,"neotam, sub formă lichidă. Ingrediente: apă, îndulcitori:","NETAM, SUB FORMA IICHIDA - INGREDIENTE: APA, IND",29.82,True
crop_001415.jpg,"care se utilizează: lapte, ouă, soia, susan arahide și fructe cu coajă lemnoasă.","CRE SE UTILEZABLE, OUD, SOLD, SUSON, AROHIDE S",53.75,True
crop_001417.jpg,"alimentar din vin, conservanți: acid sorbic, propinat de calciu, făină de malț din orz,","DIMENTOR ON VIN, CONSEVANTI GOOD SODIC, PROP",58.62,True
crop_001418.jpg,"grâu (măciniș integral), drojdie, sare iodată, gluten de grâu, grăsime de palmier, oțet","GROW IMBOIN'S INTEROL, DROYBLE, SARE IODATO",63.22,True
crop_001419.jpg,"Ingrediente: făină albă de grâu 650, apă, făină de secară 25%, făină dietetică de","INCLUSICATE FORD OLD DE GRBU 650, 000, FIND DEGARD",59.26,True
crop_001421.jpg,"zahăr, drojdie de panificație. A se păstra în loc uscat și răcoros.","ZOHOR, DROYDIE DE PANIFICOTIE. A SE POSTRA IN",43.28,True
crop_001422.jpg,"palmier, sare iodată 1,3% (sare de masă, iodat de potasiu), mac 0,7%","POLLOWER, SARE IODATO 1,3% (SARE DE MASO",50.0,True
crop_001423.jpg,"Ingrediente: făină albă de grâu, grăsimi vegetale nehidrogenate de",INGRECIENTE: FOINO OIBO DE GRÓORMSIM V,56.06,True
crop_001432.jpg,"conservant (nitrit de sodiu). Poate conține urme de soia, muștar,",CONSERVANT (NITRITE SODIU). POATE COMLINE URME DE,27.69,True
crop_001433.jpg,"sare, condimente (usturoi, piper, cimbru, rozmarin, coriandru),","SARE, CONDIMENTE (USTURI, PIPER, CIMBRU",38.1,False
crop_001434.jpg,"protectoare. Ingrediente: cotlet de porc 55%, piept de porc 42%,",PROTECTORATE. INGRADIENTS: COTLET DE PORS 55 %,37.5,False
crop_001447.jpg,"porumb, 0,14% capere, sare, ceapă pudră, usturoi pudră), ulei de","PROUND, 014% CAGER, SALE, CASH POINT, USFUN",54.69,True
crop_001448.jpg,"ultrapasteurizată, ulei de floarea-soarelui, lapte praf, amidon din","ULTREASTERTRATED, ULET DE FLORNEA-SDAKELLI",53.73,True
crop_001449.jpg,"floarea-soarelui, sare), 5% ceapă roșie, 5% sos cu capere (apă, smântână","NOAREA-SOBARELL, SALE), 3% CERDA ROBIE",61.11,True
crop_001450.jpg,"feliată, 10% ton dungat in ulei de floarea-soarelui (ton dungat, ulei de","TELIATA, 10% FOR DUNGAT IN DEL DE TRAKEA-",55.56,True
crop_001451.jpg,"măsline, sare, dextroză, oregano deshidratat), 10% brânză Mozzarella","MASLIME, SARE, DEKTROZ, OREGANO DESH",51.47,True
crop_001452.jpg,"drojdie). 16% sos de roșii (13% piure de roșii, 2% pulpă de roșii, ulei de","DRODLE), 16% SOS DE ROLL (13% JALARE DE ROSIL,",51.35,True
crop_001453.jpg,"Ingrediente: 52% aluat (făină de grâu, apă, ulei de floarea-soarelui, sare,","INTREDIENTE: 52% ALLAT (FINAL DE GRLU, ADJ",50.67,True
crop_001461.jpg,"sodiu; antioxidant: ascorbat de sodiu; stabilizator: trifosfați; extracte de condimente, conservant:","SODU, AMTIONIDANT, ASCORBAT DE SODUR,STAB",65.0,True
crop_001462.jpg,"potectoare. Ingrediente: 96% carne de porc, sare, dextroză, corector de aciditate: acetați de","PRATECIATE, INGREDENTE: 96% CAME DE PORC",64.52,True
crop_001506.jpg,"de mere deshidratate, 5% suc concentrat de aronia, aromă naturală, 1% granulat din suc de fructe de pădure","TAMEN TELLENATE,S'S ACCORDING WITH, AND EXCLUDED",73.58,True
crop_001507.jpg,"și acai, aromatizat. 20 pliculețe. Ingrediente: 33% fructe de aronia deshidratate, 30% hibiscus, 27% bucăți","RECEIPT SUMMARY TO FOLLOWING, INVOICE ARE, DON FACE AGA",77.57,True
crop_001513.jpg,"Poate conține urme de muștar, lapte și produse derivate.","PONTE CONTING NAME OF MUSTARY, LAPLE A PRODUCTEDUER SERVICE.",39.29,True
crop_001514.jpg,conservant: nitrit de sodiu; cultură starter. Produs fără membrană.,"CONSERVANT WITHOUT BE SOLD, CULTURNA STARTER, PODUS FRI",38.81,True
crop_001515.jpg,"dulce, dextroză, antioxidant: ascorbat de sodiu; pudră de sfeclă roșie,","GUICE, DESTRON, ANDARDANT, RECORD ARE FOLLOW, BUTRA OR",59.15,True
crop_001516.jpg,"de porc, slănină, sare, condimente, boia de ardei iute, boia de ardei","THE PONG, SUBIMA, SATE COMDIMENTS, BRIBLE ADDI",53.62,True
crop_001527.jpg,"lactoză. pudră de cacao cu conținut redus de grăsime, 0,5% cafea măcinată,","EXCOUNT, MAILES ARE AND OR COMOUNT FOLLOW OR GELAME* Q",77.03,True
crop_001528.jpg,"(făină de porumb, făină de orez, zahăr, făină de grâu, pudră de cacao, zer praf, sare),","(TOTAL OF PRIMO, BLIMBER ARE, ADBIY, BHD OR",74.71,True
crop_001529.jpg,"amoniu; aromă naturală, emulsifiant: lecitine din soia); preparat crocant din cereale","AMOUNTIC, STOMA INDERNIL, AMOUNTMENT REFUNDED OR FULL",74.12,True
crop_001530.jpg,"de ouă, ulei de floarea-soarelui, agenți de afânare: carbonați de sodiu, carbonați de","CREASE ** ALLER OR FILLERIES SERMINAL, EVERY OR FACE COMEIP",76.47,True
crop_001531.jpg,"ciocolată (zahăr, masă de cacao, făină de grâu, amidon de grâu, unt de cacao, albuș",RECEIPT FOLLOW US MUST FOR CHANGE FOR REGINAL ONTAIN BE FOR FACE FOR,75.9,True
crop_001532.jpg,"Integral, unt de cacao, zer praf, lapte praf degresat, preparat crocant cu glazură de","AMTREQUAL LAM OR EXPOSI, AND FOLLOW FOR NECESSIVE,",77.65,True
crop_001533.jpg,"de palmier, sâmburi de palmier în proporții variate), masă de cacao, lapte praf","FOR QUITTER, SIMOUNT BE PRIMER IN PRPANY! WEIGHT MUST BE",65.82,True
crop_001534.jpg,"cappucino și stracciatella. Ingrediente: zahăr, grăsimi vegetale (nucă de cocos, ulei","REQUIREDING ATERSFILLA PAYCLATE WITH, PRIND REFUNDATE",76.47,True
crop_001562.jpg,"Poate conține urme de fructe cu coajă lemnoasă, semințe de susan.","FACEONLINE NAME OF FUETE EN COX(B) COMMUNASK, SEM",58.46,True
crop_001563.jpg,"afânare: bicarbonat de sodiu, pirofosfat acid de sodiu; amidon, arome.","AMOUNT MARTANT BE SOLD, PEROFOSTAT ACTU DE SOLD, AMOUNT NAME",47.14,True
crop_001564.jpg,"grâu, smântână, ouă, lapte, untură, zahăr, drojdie, sare iodată, agenți de","PAH AMEMOUNT, ONAI, LAPLE, UNTURA, ZAL",70.27,True
crop_001565.jpg,"amidon modificat, zer dulce praf, cacao, scorțișoară, aromă], făină albă de","AMTOMPOLLOW ARE DUTRE PRAY, ALCAT, SCORTSOR",65.33,True
crop_001566.jpg,"dextroză, făină de soia, pesmet (făină de grâu, drojdie, sare, ulei de rapiță).","DETAIL WILL OR SOIA, PESMET (FAMA DE GRIAN,",60.76,True
crop_001567.jpg,"Ingrediente: 65% umplutură cu mac [30% semințe de mac, apă, zahăr,",INVOITENTS: 6SR UMPLUTIA CU MAKE [BOX SEMINTE DE,51.52,True
crop_001570.jpg,"susan, ouă, produse derivate din","SUSAN, OUA, PRODUCTASE DERIVATE DIM",15.62,True
crop_001577.jpg,"acid sorbic, propinat de calciu.","ACID SORBIC, PROPIONAT DE CALCIU.",3.12,False
crop_001578.jpg,"zahăr, oțet din vin, conservanți:","ZAHAR, OTET DIN VIN, CONSERVANTI:",9.09,True
crop_001579.jpg,"iodată, ulei de floarea-soarelui,","TODATA, ULEI DE FLOAREA- SOARELUI,",9.09,True
crop_001580.jpg,"grâu 550, apă, drojdie, sare","GRAU 550, APA, DROJDIE, SARE",7.14,True
crop_001581.jpg,Ingrediente: 79% făină albă de,INGREDIENTS: 79% FAINA ALBA DE,13.33,True
crop_001584.jpg,"ascorbat de sodiu; conservanți: nitrat de potasiu, nitrit de sodiu;","FACEONDABLE GOODY, CONSERYANTI, MIXAT BE POTAS",59.7,True
crop_001585.jpg,"Ingrediente: pulpă de porc, sare, dextroză, condimente, antioxidant:","INGREEMENTS ALLPOI OR POC, SATE, DEATOZA, CON",52.94,True
crop_001612.jpg,"Poate conține urme de muștar, lapte și produse derivate.","POATED CONTIME ARMAS OR MAGTAIL, LAPETE & PRADUER",46.43,True
crop_001613.jpg,conservant: nitrit de sodiu; cultură starter.,CONSERVANT: WITHOUT OR SOLDUR; CULTURNA STARTER.,24.44,True
crop_001615.jpg,"de porc. Ingrediente: mușchi de porc, condimente (piper, corlandru,",ONE PRICE THERE BETTERTE MUST BE FORIC CONDIMENTS TODAY.COM/B,58.21,True
crop_001621.jpg,"conține urme de lapte, boabe de soia, fructe cu coajă lemnoasă. A se păstra la o","CONLINE URMS DE LAPTE, BOABE DE SOLA, FRUCTE CU",45.0,True
crop_001623.jpg,"din floarea-soarelui, poliricinoleat de poliglicerină; extract de vanilie), 3,8%","DIM HOAREA-SOARELLI, POLIFICINALAT DE POLLOWICER",50.0,True
crop_001624.jpg,"ciocolată (zahăr, masă de cacao, unt de cacao, ulei de cocos, emulsifianți: lecitine","CLOCOLATE (RAHAR, MASA DE CACAR"", UNT BE C",60.71,True
crop_001625.jpg,"gumă din semințe de carruba, gumă de guar; 0,1% caramel (zahăr, apă), sare], 30%","GUMI DIN SEMIN(E DE CARDA, GUMA DE GUAR;",55.0,True
crop_001626.jpg,"emulsifiant: mono- și digliceride ale acizilor grași; aromă de arahide, stabilizatori:",EMULSTIANT: MOND-SINGLICERIDE ARE ACYLOR,60.47,True
crop_001627.jpg,"[apă, zahăr, pudră de băutură de orez, ulei de cocos, sirop de glucoză, polidextroză,","(AP), ZAHAR, PUDRA DE BAUTUNA DE OREZ,",63.53,True
crop_001628.jpg,"de arahide. Produs congelat. Ingrediente: 66,2% înghețată cu aromă de arahide","DE ARAHIDE, PRODUCTAGEI, INGROUNDIENCE: 66.2% INGH",51.95,True
crop_001631.jpg,"conservant: nitrit de sodiu; culturi de maturare], 9% crustă de brânză [68%",CONSERANT: NITIT BE SODIU; CULTURI DE MATURATE,40.0,True
crop_001632.jpg,"dextroză, condimente, antioxidanți: ascorbat de sodiu, acid ascorbic;","DETAZA, CONDIMENTE, AMTIOXIDANTI: ASC",52.17,True
crop_001633.jpg,"Ingrediente: 91% salam [carne de porc, sare iodată (sare, iodat de potasiu),","INGEDIENTS: 97% SALAM (CAME DE PORC, SARE TODAY",44.74,True
crop_001646.jpg,"Ingrediente: 72% pastă de tomate, zahăr, oțet de alcool, amidon modificat",REVERSEIPT 7/8 AMART RE TAMARE RETAILABLE ARE DETA,67.12,True
crop_001676.jpg,"carne de pui, 10% slănină, apă, sare,","CARNE DE PUI, 10% SLAMINA, APJ, SARE,",10.81,True
crop_001678.jpg,"Ingrediente: 68% piept de pui, 12%","INGREDIENTS: 68% PIEPT DE PUL, 12%",5.88,False
crop_001692.jpg,"de sodiu; cultură starter, conservant; nitrit de sodiu.","BE SOLD ORDER A STARTER, CONSERVANT. WITH BE SOLD.",38.18,True
crop_001693.jpg,"slănină, sare, condimente, extracte de condimente, antioxidant: ascorbat","SUBINAL, BARG, COMDIMENTIC, CATACATE OR CONDIM",59.72,True
crop_001694.jpg,"se prelucrează 150g carne. Ingrediente: carne de porc, carne de vită,",RECEIPTURNABLE 150G GAME INFORMATIONTE COME DE PONG COME DE,53.62,True
crop_001698.jpg,conservant: nitrit de sodiu. Poat,CONSERVANT: NITRIT DE SODIU. POATR,3.03,False
crop_001699.jpg,antioxidant: ascorbat de sodiu;,AMTIOXIDANT: ASCORDAT DE SODIU;,6.45,False
crop_001700.jpg,"de îngroșare: caragenan; arome,","DE INGROSARE: CARAGENAN, AROME,",9.68,True
crop_001701.jpg,stabilizatori: trifosfați; agent,STADILIZATION: trIFOSFATI; AGENT,15.62,True
crop_001702.jpg,"de porc, extract de condimente,","DE PORC, EXTRACT DE CONDIMENTE,",0.0,False
crop_001703.jpg,"amidon de cartofi, proteine","AMIDON DE CARTOFI, PROTEINE",0.0,False
crop_001704.jpg,"64% carne de porc, apă, sare,","64% CAME DE PORC, APA, SARE,",10.34,True
crop_001711.jpg,"LACTOZĂ, OUĂ și produse","LACTOZA, OUA SI PRADUSE",17.39,True
crop_001712.jpg,"Poate conține urme de MUȘTAR,",POATE CONTIME UTME DE MUSTAR.,17.24,True
crop_001713.jpg,"arome, conservant: nitrit de sodiu","AROME, CONSERVANT: NINT BE SOLD.",20.59,False
crop_001715.jpg,sodiu; antioxidant: acid ascorbic;,SODULAR AMTIONIDANT: ACID ASCORDIC.,23.53,False
crop_001716.jpg,agent de îngroșare: alginat de,AGENT DE INGROSARE: ALGINABLE,16.67,True
crop_001719.jpg,"mente, stabiizator: difosfați;","MENTE, STABILIZATION DILOSFAH,",26.67,True
crop_001725.jpg,"sare, amestec de condimente,","SAME, AMESTER DE CONDIMENTE,",7.14,False
crop_001728.jpg,"de mazăre, amidon de cartofi,","DE MAZARE, AMIDON DIN CARDE,",24.14,True
crop_001732.jpg,"apă, 5% carne de pasăre, proteină","APA, 5% CARNE DE PASRE, PROTEIN!",9.09,True
crop_001735.jpg,"Ingrediente: 65% carne de porc,","INGREDIEMTE: 65% CARNE DE PURE,",9.68,False
crop_001771.jpg,"fructe cu coajă lemnoasă, lupin, ouă și țelină. A se păstra la o","INVOICE OR ROOD ITEMASA, BUYLE, AND IF FOLLOW.",75.0,True
crop_001772.jpg,"urme de lapte și produse derivate, muștar semințe de susan,","AME IN LOVE & PRODUCT BETIVATE, MUSTAS, SOMMARY OF SUSAN",40.68,True
